ID,response_text
example_1966,That's really cool! I'm not good at paying bills_comma_ but I love knitting.
example_1967,That's awesome. Do you work out every day or just once in a while?
example_1968,What a good kitty owner you are!  That's too bad he can't go to the vet and get his paws cleaned.
example_1969,Ovarian cysts are not fun. Glad you're doing better now.
example_1970,Oh no! Well it sounds like things have worked out for the best. You deserve someone who can give you 100% of their time and energy.
example_1971,I know that feeling. I try not to let it overwhelm me as much as possible. It is hard to do though
example_1972,Ugh! Sounds like a terrible day then.
example_1973,Ah.  Did you try eating smaller meals more often? That can help the body adjust.
example_1974,Well we are already working on going to mars!
example_1975,That is quite good news_comma_ I hope they are healthy and happy
example_1976,hahaha I love that.
example_1977,You should be fine!  The only thing that can happen is a little gas.
example_1978,That is terrible! I hope your friend understood that it wasn't intentional
example_1979,I hope so as well_comma_ but it is hard to tell if you are going to get in trouble or not.
example_1980,I bet she got a lot of compliments! How was the rest of the ball?
example_1981,You should get something! I am sorry to hear that your dental bills are going to be expensive.
example_1982,I'm glad you're grateful!
example_1983,That's understandable. Maybe you should take a nap and then see how you feel afterwards.
example_1984,Sorry again! It's never easy when you lose your pet_comma_ but they are always with us in spirit.
example_1985,That's for sure! Do you have kids?
example_1986,Yeah i can understand that!
example_1987,I hope your next one goes as well or better.
example_1988,Hahaha that's a joke right?
example_1989,That is a very healthy attitude. Just keep pushing yourself!
example_1990,haha I bet they didn't even notice! Don't worry about it!
example_1991,You should take it easy though. It can be taxing.
example_1992,Great job. It's good that you're committed.
example_1993,Oh no_comma_ try to stay strong!
example_1994,How long have you been playing?
example_1995,Oh wow_comma_ that must be hard for you. How did you find out?
example_1996,yea that was a good time in life
example_1997,I bet! But it's good that you've got a strong support system. Are you feeling better now?
example_1998,Im not too keen on it. But thats just me
example_1999,I see_comma_ it sounds like you are a very mature person.
example_2000,"Oh okay.  Time will help heal eventually.  But if you ever do get one, it will be worth it."
example_2001,I bet you did your best for them. That's admirable. You're an amazing person!
example_2002,Yeah_comma_ we love our pets so very much and they become part of our families. I hope she's at peace now.
example_2003,thats good to hear_comma_ they can be pretty mean cats at first
example_2004,That's wonderful! Congrats on a healthy child. It will be worth all the worry and trouble you went through.
example_2005,That is a good attitude
example_2006,Oh no! I'm sure you must have felt embarrassed for him. But he's probably not even aware how bad he is.
example_2007,That sounds like fun.  What color is the dress?
example_2008,i am so happy for you!
example_2009,oh thats great! good luck!
example_2010,You've really set yourself up for success! It's great that you're learning how to balance effort and preparation with just enough work to do well. That will serve you very well in the long run!
example_2011,That is horrible. Did he buy you a new one?
example_2012,It's always great to reconnect with people who care and share memories you had with each other.
example_2013,Sounds like the perfect weekend to me!
example_2014,you are not alone my friend! that is what i call it when you are having dreams about losing your sense of self identity_comma_ or something that makes you feel vulnerable..
example_2015,That is frustrating but it should go down soon as well!
example_2016,hahaha i love lord of the ring
example_2017,That is so cool! What did you guys talk about? Was there anything interesting going on in their life?
example_2018,I'm sorry that happened to you. Hopefully they will be better next time!
example_2019,I would like to see more of this kind of attitude in the world. It is so important to be positive even when things are not going well in your life.
example_2020,Oh absolutely. And it is so hard to know how to set boundaries with them without hurting their feelings.
example_2021,Yeah that is really scary!  What can you do about it?
example_2022,Good luck. I hope you enjoy yourself!
example_2023,That sounds really scary! Do you try to remember anything about them when you wake up?
example_2024,You're doing great! You'll get there soon!
example_2025,Yes_comma_ that is the most important thing_comma_ just making sure everyone is alive at the end of it all!
example_2026,Oh man_comma_ good luck with that then you're going to need it.
example_2027,I hope you do! It's hard to meet people when you're in a different country or state.
example_2028,You sound like you're prepared and capable of handling it_comma_ though. Good luck!
example_2029,Yes_comma_ but just got together recently and we are still going through the motions
example_2030,They are! I've tried so many remedies to get rid of them but nothing seems to work for long.
example_2031,I am sure that they will be great!  You are an amazing parent_comma_ and it is going to take time but it will pay off in the end!
example_2032,I have always wanted to visit.
example_2033,Oh you should be careful next time. Hopefully the insurance is covering it fully
example_2034,It takes time and effort but the rewards are worth it.
example_2035,Thats awesome. I am glad you can finally see a change in your pet.
example_2036,I'm glad you were able to go recently. Maybe I'll make it out this summer.
example_2037,I am sorry to hear that. How long has your pet lived?
example_2038,Yes it does_comma_ if you just wait long enough!
example_2039,How did it feel?
example_2040,You're going to find the right person when the time is right for you!
example_2041,Wow that's really awesome_comma_ how do you create something like that? Do you use any instruments or singing in the recording process?
example_2042,That's so interesting! What was your favorite part of that experience?
example_2043,It's true! I just wish it was a bigger portion of the population.
example_2044,Yeah I've been to those woods before.
example_2045,He must have been hungry or something!
example_2046,That is so nice of you..it is the season of giving after all
example_2047,You must be a great cook
example_2048,definitely. it will make things easier in the end
example_2049,that's very scary _comma_ you must have been so scared
example_2050,That does sound terrible.  I hope that it goes well for her!
example_2051,I know how that is. It's hard to see when someone has more than us. But you don't need those things to be happy!
example_2052,I can imagine how hard this must have been for you. I hope things turn out well.
example_2053,thats why you wet yourself lol
example_2054,Ah. Well that's fair! Hopefully it'll bring some laughs for you both lol.
example_2055,Don't be jealous!  Maybe you'll go next year and have a great time too!
example_2056,thats awesome!
example_2057,Wow that is awesome. She must be very important to you.
example_2058,"Well, that's definitely a good reason for the reunion!  You must be proud of yourself."
example_2059,That's terrible!  It must have been a very difficult time.  So many people lost their homes in that storm_comma_ and it was one of the worst storms to hit your area.
example_2060,Good for you!  It's very good for your body and the environment.
example_2061,oh that's a fair punishment i think
example_2062,Well good luck on your exam!
example_2063,Oh no! I'm sorry to hear that.  Is she going to be ok?
example_2064,What kind of job are you doing?
example_2065,I hope you find someone soon. But if not it is better this way.
example_2066,You can try joining clubs or groups that share the same interests as you.
example_2067,That's terrible_comma_ but you can always try again. Just put your mind at ease and make sure you study even harder this time around!
example_2068,I'm sure she doesn't even realize it is bothering you_comma_ or she would stop!
example_2069,I remember those as well_comma_ but I think my favorite was the ones with the little clips on them that you could attach to your shirt or backpack. That was pretty neat too!
example_2070,That's really nice. You must be excited to move.
example_2071,i'm sorry
example_2072,Yeah I can understand why that would be gross_comma_ I don't eat pasta too much anymore either.
example_2073,Yeah i hear you. It is always scary when something like that happens
example_2074,Oh I bet!  Mine is only 5 and she has just started preschool this morning.
example_2075,"Haha. Well now you know why you always hear everyone say ""don't even get out of bed until you've eaten breakfast."" You need that boost to start your day off right lol"
example_2076,Have you been keeping busy or taking care of things around the house?
example_2077,That is sweet of you!
example_2078,It will!  Don't give up on yourself.
example_2079,Hope you get another one soon.
example_2080,it is not because they don't care about you its just they are very busy with there lives and dont know how to express it in the best way_comma_ so try to be patient and give them time
example_2081,I'm glad we share a love for nature! Take some time out this weekend and get in touch with it_comma_ even just sit by your window and watch the leaves rustle through the breeze. You never know what you might see.
example_2082,That must have been awkward. Do you wear swim tops in the future to avoid that?
example_2083,That sounds like he is definitely taken by your new girlfriend! Don't worry about it...he will come around once he realizes you are still the provider and that she's just a human cat toy.
example_2084,Well it's nice that he left something for you to remember him by. What are some of your favorite things?
example_2085,I bet you're grateful to have a father like that.
example_2086,Oh wow that is quite an embarrassing thing to happen! But you cant let it get you down too much_comma_  I've made similar mistakes before and they don't stay with me forever
example_2087,Yes_comma_ they are cute_comma_ but also very quick too! They can be quite aggressive.
example_2088,How cute! I'm sure he's precious. We're still trying to break his house training habits but it is going well so far.
example_2089,Well I hope you find a way through that tough time. You will be fine! Just remember to take care of yourself and don't let them bring you down.
example_2090,That sounds terrible_comma_ did he quit?
example_2091,Yes. And you did that. You showed her how we handle difficult situations and how to communicate with people who upset us. So she'll learn something from it too!
example_2092,You should try playing The Sims as well! I love it so much!
example_2093,You must feel like throwing the TV remote at the screen. Don't do that_comma_ my friend!
example_2094,I'm sure it will come in time. You're going to be a great person and you just have to trust that something amazing is waiting for you.
example_2095,Yes_comma_ enjoy and take care of it! I hope you get a chance to go on some awesome fishing trips and make new memories!
example_2096,That's nice_comma_ maybe you should start a loaning money club!
example_2097,I'm so sorry to hear that. Losing a pet is never easy. Did you ever figure out why he went missing?
example_2098,What kind of skates do you use? I used a wooden skateboard and fell off the first time i tried.
example_2099,That's good that you were able to make the best out of it! I'm glad things turned out okay for your daughter.
example_2100,You will get the one you need when you least expect it.
example_2101,Oh wow that is pretty funny though!
example_2102,Well maybe try some herbal stuff then! I know that might sound weird but I have friends who swear by them!
example_2103,It is nice that your son had such a great birthday!
example_2104,Yeah that can be really frustrating. Hopefully they didnt damage your car too much.
example_2105,I am sorry for your loss_comma_ you must be so sad.
example_2106,lol that is awesome_comma_ I love video games
example_2107,I'm glad to hear that you guys are doing so well. What is the name of this church?
example_2108,Yes _comma_times do fly by so fast_comma_ how old are your kids now?
example_2109,Yes and it's hard to accept that they are really gone.  Like my grandmother who died last year.
example_2110,Oh wow_comma_ sounds like a good deal of effort but it would be worth it.
example_2111,That sucks.  Have you been fighting for them?
example_2112,That would be so cool! I bet it was a lot of work though
example_2113,You should be proud of yourself.   They will thank you later
example_2114,Thats good.  You should talk to a counselor too!
example_2115,That must have been a very hard situation.  Are things better now?
example_2116,I hope you guys are still close_comma_ it really sucks when they are sick
example_2117,That is awesome! It sounds like you're going to get a lot of rest and spend some quality time with your kitty!
example_2118,That is awesome_comma_ it sounds like you must be very talented as well as dedicated to practice.
example_2119,Well hopefully the others didn't laugh too much at your expense.
example_2120,That's a sad situation_comma_ you should consider going to the court to get custody of your kids
example_2121,Thats not good_comma_ maybe you guys can work it out. You sound very confident about your relationship.
example_2122,Ugh that's awful! Hopefully you can make some better meals tomorrow!
example_2123,That's awesome!
example_2124,it must have been very bad then
example_2125,Don't worry about that. What you need is to have fun and play your best!
example_2126,Did you get your neighbor in trouble at least?
example_2127,Nice! What do you plan to play first?
example_2128,I'm sure your friend will understand. It is great that you value your friendship enough to stick with it despite other factors coming up.
example_2129,Wow_comma_ sounds like you had quite the punishment! Hope they taught them both a lesson.
example_2130,It's great that you have something that reminds you of your grandmother!
example_2131,lol you shouldnt be jealous!!  that is your goal!
example_2132,That is not cool at all_comma_ they should be punished!
example_2133,You can try online dating to meet people!
example_2134,I do too! It sounds like you did it well then. Enjoy the rest of your weekend.
example_2135,Yeah_comma_ that can be sad to see. I don't think zoos are good places anymore.
example_2136,Oh wow that sounds great! You must have done well on your essay!
example_2137,That sounds great! You must be very excited to see what it has to offer. Good luck with this move!
example_2138,Oh wow_comma_ you're a tough one!  I bet it was hard to deal with but sounds like you handled it well.
example_2139,That sounds very interesting
example_2140,I've been there before - it's very nice. If you ever go_comma_ take a dip in the hot springs!
example_2141,What did he use as a sword?
example_2142,That is smart of you! The key is to stay organized and focused
example_2143,That really sucks_comma_ hopefully you get it fixed soon so it doesn't ruin your car for the rest of its life!
example_2144,What breed is your dog?
example_2145,I hope so_comma_ good luck!
example_2146,Yeah_comma_ I am glad you stood up for him! Sometimes just talking to someone who is down or homeless can make their day better than they know.
example_2147,I'm sorry about that! What is the news for?
example_2148,It will come along for you
example_2149,That's the worst part_comma_ it is not like you can do anything about it! It stinks and lingers. Im glad its someone else thats got to deal with it though . They should really learn to throw up in their bathroom or a trash can like normal people lol
example_2150,Oh I see you're not really planning on moving much.
example_2151,You should be! Well at least you learned your lesson.
example_2152,She was a pitbull mix. She was 11 years old when she passed away.
example_2153,I love math. It's so much fun to learn new concepts and understand them.
example_2154,You should be proud of yourself! You worked hard on it and are ready to ace it.
example_2155,Oh no! How did you feel about that?
example_2156,oh wow that sounds awesome! i'm sure you were proud of yourself
example_2157,thats awesome! good luck!
example_2158,yes it will take some time but you are going to be fine.
example_2159,That is true!
example_2160,Hopefully so too!
example_2161,I hope you will find another one as great! It's hard but it will get better with time.
example_2162,We are in Louisiana so we know the danger of hurricanes too.
example_2163,It's really nice having someone like that in your life.
example_2164,Oh wow. It's so important to have good gluten-free food when you are sick too. I hope your health stays well and no more complications occur.
example_2165,That is pretty funny actually.
example_2166,I know what you mean_comma_ so many memories in every single item.
example_2167,She sounds like a saint!
example_2168,Well you'll get married then!
example_2169,Yes that's very kind of you. You're a good friend!
example_2170,Oh you should do that!
example_2171,That is a blessing.  It just takes time to learn!
example_2172,That's great! It should bring a lot of joy for your son!
example_2173,How long is the cruise?
example_2174,Thank goodness you were there. That must have been frightening.
example_2175,I am glad you were able to find your way back!
example_2176,Yum.  I'll have some of that now.
example_2177,Thats so sweet! I hope you guys had a great time celebrating with him.
example_2178,I bet it was! It's awesome that you can be a role model for them as well.
example_2179,I hope it goes away!
example_2180,Hopefully its not food poisoning. That's nasty
example_2181,"Aw, I love that about cats. They are so calm and peaceful."
example_2182,That's understandable_comma_ you can always try to prepare for the next one.
example_2183,I am glad you had that experience. Time alone can be very therapeutic.
example_2184,Oh gosh! That must have been awful to clean up from. I hope you were able to get someone to help with that.
example_2185,I bet that was awesome. It is great when kids are able to do things they never thought they could.
example_2186,Hopefully you will get your benefits and can pay it back to him when the time comes!
example_2187,Same here_comma_ it can be tough when you don't know them yet and they are making decisions about your health.
example_2188,I can understand how you'd feel. I hope the day gets busier and more interesting!
example_2189,"Yeah, it sounds like you were really frustrated with your family. Maybe next time you should talk to them about how they need to do a better job of making plans."
example_2190,Oh wow. That is not good. I hate when that happens.
example_2191,I can imagine_comma_ I hate funerals. They make me want to cry too much!
example_2192,You should try and save up for it one day!
example_2193,That sounds like fun! I'm glad to hear that you guys are doing well in life_comma_ and that you're staying connected with each other.  You never lose friends!
example_2194,Yes_comma_ that's how you build trust in the relationship. She can do better than that.
example_2195,Ugh_comma_ I hate people like that!
example_2196,How far away do you live?
example_2197,That makes sense! It's good you are able to be there for your kids at the beginning of the year too. That is always a stressful time.
example_2198,I'm so glad it worked out for you_comma_ I can't imagine how stressful that would be!
example_2199,I bet you did the best you could. Thats all you can do at this point. You guys must be hurting a lot
example_2200,i am sure of it
example_2201,Stinky fish smell good on the grill.  You better bring a lot of it
example_2202,Sounds like you will have a great time.  I love playing dominoes.
example_2203,It is I bet it is
example_2204,That sounds like an awesome gift. Have fun at your birthday party!
example_2205,you might want to give your dog a time out too. lol
example_2206,I bet you are!
example_2207,Oh haha that's silly. I'm glad you're okay
example_2208,Yes it can get pretty bad out there! I hope the sun comes out soon for both of you!
example_2209,thats what i do too_comma_ i wouldnt let them know either
example_2210,Haha.  The job is the real prize then!
example_2211,I hate oatmeal.
example_2212,awww thats so sweet
example_2213,I bet it is. She sounds like she has a good head on her shoulders!
example_2214,I can understand that_comma_ maybe you will be able to find another one as good or even better at some point in time.
example_2215,Wow that sounds awesome_comma_ you will do great!
example_2216,Oh cool! That sounds like an interesting job_comma_ I bet it is very rewarding to be able to help people with their health issues!
example_2217,Absolutely!  And then there are some that try to justify it too.  It makes no sense!
example_2218,That sounds like it was a blast.  I'm glad England did so well that year.
example_2219,They sure do_comma_ and they take your energy too.  But it's worth it when you see how happy they are to start back and learn more.
example_2220,Wow_comma_ that sounds like quite the adventure.
example_2221,Oh I agree. That is one of the things I hate about our country...so many people who can be cruel and get off scot free.
example_2222,I know what you mean.  My son is 8 years old and has been playing sports for 2 years now.  It goes so fast!
example_2223,My oldest is almost 15 and the youngest is 9 so we have about another year of chaos before it gets good!
example_2224,Maybe make plans with someone else?
example_2225,Oh my goodness_comma_ that sounds so scary! I am glad they were able to chase it away from you.
example_2226,Oh that is sad_comma_ maybe you can find another little kitten to love?
example_2227,I know right? Kids have to adapt fast these days because they're constantly being bombarded with new technology and information!
example_2228,"Yeah, they always seem to have so much stuff to pay for these days. My daughter is in high school and we are paying so many fees it's crazy."
example_2229,Yes they do_comma_ I hate being ripped off like that.  Its so crazy!
example_2230,thats a good thing if you can make peace with it_comma_ but still enjoy your quiet time too
example_2231,That's hilarious.  I hope she was able to forgive you.  We all make mistakes when we're young.
example_2232,Oh no!  Was that your favorite movie when you were younger?
example_2233,I hope he gets fired soon then.
example_2234,Oh lol! She sounds like a lot of work!
example_2235,Just relax and enjoy yourself_comma_ that usually works for me
example_2236,I guess thats true
example_2237,You must have been very scared! I'm glad you are okay.
example_2238,How old is Charlie?
example_2239,I can only imagine. Maybe you should make her a pie as an apology!
example_2240,Take your time_comma_ you don't want to rush it
example_2241,That's great! You must be very proud of yourself.
example_2242,You can always call and let them know how you feel. They may regret what they did.
example_2243,That is so nice to hear. I have never seen one in person but I know they are beautiful.
example_2244,hahaha_comma_ I don't blame you! It's not something you want to be near!
example_2245,Yeah I can understand that. Especially if they are really active
example_2246,Just wait and see what happens. You did your best so that is all that matters.
example_2247,Thankfully you made it home safe
example_2248,Wow_comma_ that is very short of time_comma_ how come you and your cousin tricked him? why?
example_2249,That is awful_comma_ what happened to it?
example_2250,That's amazing! He must have been such a great companion.
example_2251,Oh wow.
example_2252,I bet your professors are proud of you too. What did the project about?
example_2253,I hope you can find a way to get the song out of your head!
example_2254,Visiting Paris and other places around the country for work.
example_2255,Did you apologize to her?
example_2256,Oh_comma_ I see_comma_ Well that is a big responsibility and I would be nervous too but I am glad nothing happened!
example_2257,Oh that's cool.  You should think about what you're passionate about and go with it!
example_2258,That is great! Good job on your part.
example_2259,thats so cool im glad everything turned out well for you and your daughter
example_2260,very good of you. It helps a lot!
example_2261,That is very good of you!
example_2262,I am sure he is. You should be too!
example_2263,Just keep your mind busy and take a few deep breaths. You got this!
example_2264,It does. She sounds like you had a great relationship with her.
example_2265,That's understandable. It is hard when your kids start being more independent as they get older.
example_2266,I'm glad to hear it all worked out in the end. That's what matters most. Good job on getting through that!
example_2267,Nice_comma_ how much time do you spend playing each day? 5 hours?
example_2268,Oh yuck! That sounds disgusting. Did you take it away?
example_2269,Yeah drinking lots of water will help with that.
example_2270,That is no good but it will pass with time. It will happen again though so try not to get discouraged.
example_2271,That is great! What does she study?
example_2272,Oh wow_comma_ how are you doing?
example_2273,Yeah i can understand how you are feeling
example_2274,Hopefully so_comma_ it is always good to have someone around who can provide an honest opinion if needed
example_2275,So good luck to you! What are you studying?
example_2276,I'm sure that's a good thing!
example_2277,im sure its one of those things we have to face at some point in our lives
example_2278,I hope you can get over your guilt about it.
example_2279,That sounds delicious!
example_2280,That's tough. Just try your best and don't worry about what others think. You can do that.
example_2281,Maybe if you do it one day at a time you will be able to make progress.  Or maybe drink something else like seltzer water
example_2282,Good luck!
example_2283,I'm sure they will be in trouble for a while!
example_2284,I hope so! I hate insomnia too. It really screws with your mood.
example_2285,Good on ya! I wouldn't want anyone to know about mine either. It's not like we're any better than them anyway.
example_2286,That is for sure.  Those kinds of people should just be locked up!
example_2287,How old are they now?
example_2288,That is good that you were able to do something like that
example_2289,That will be so much fun! Do you have any favorite targets or strategies?
example_2290,I bet it felt amazing once it was over!
example_2291,That is sad_comma_ but hopefully that lesson taught you a valuable one about responsibility.
example_2292,That's good! If you are okay physically then that is the most important thing.
example_2293,That is lovely!  Its great that the necklace will help remind you of your grandmother.
example_2294,It's nice to see people putting in an effort like that these days!
example_2295,That's nice. I'm glad you're going to have some quality time in nature.
example_2296,You can do it! It takes a lot of willpower but you're so close!
example_2297,That would be a great feeling when it does happen... I'm sure he'll understand_comma_ you can always tell him about it
example_2298,That is awesome! I remember when my kid was able to ride a bike without training wheels_comma_ it was such an exciting moment.
example_2299,I'm sorry you and your family had to go through that. I hope the charges stick.
example_2300,I hope you are okay now
example_2301,Oh no! I hope she's okay. That sounds so scary!
example_2302,I hope everything is good between the two of you now_comma_ don't let this mistake ruin your relationship.
example_2303,Aw_comma_ that is so sweet of you. I'm glad you had such a good time.
example_2304,Oh you're just cruising around your neighborhood or something?
example_2305,Oh no!! That is no good_comma_ I'm so sorry about that! Is your husband embarrassed too?
example_2306,I love tomato soup and grilled cheese!  Hope she feels better soon!
example_2307,Thats awesome_comma_ that sounds like a lot of fun to me.
example_2308,That's too bad_comma_ they are really a great pet
example_2309,haha i totally get that. it's hard to part with things and make space for anything new. glad you're safe!
example_2310,thats good to know that he can handle things like that
example_2311,Good luck with the job offer!
example_2312,I love animals - they are the best creatures! I'm sure they'll be excited for you and your win.
example_2313,I bet that was awesome! I hope you guys have more adventures together
example_2314,That sounds wonderful.  Where do you live now?
example_2315,ah haha i bet it was exciting! how old is he?
example_2316,Good luck!  Have you ever learned another language before?
example_2317,it is really good that you prepared for it.
example_2318,Definitely! Old movies bring back so many memories. Which one did you see?
example_2319,That's a good idea. You should do what works for you best. I'm sorry about your job loss.
example_2320,Aw_comma_ it's nice that you've got a good furry friend to keep you company!
example_2321,That's still annoying though! Hopefully someone will take a closer look at it soon.
example_2322,I know right? It is a good thing you don't have kids...or we would be broke!
example_2323,I'm sorry to hear that. Hopefully there are people working on a cure for it!
example_2324,That's smart of you_comma_ it's better to lose something small than nothing at all.
example_2325,Well I'm sure it was just an accident! Hopefully you can get it cleaned up and make sure your floors are clean and safe for the dog to walk around in. I hope it doesn't happen again.
example_2326,What language are you learning now?
example_2327,i bet
example_2328,Yes I know what you mean!  You can't go wrong.
example_2329,I can only imagine that must be frustrating and stressful!
example_2330,thats nice of her
example_2331,I bet it was. You never know what might come out of those conversations. Hopefully they turn into something that helps you in the long run. I'm glad you have someone like your boss who is willing to listen!
example_2332,I bet you're going to be so happy about it.
example_2333,I hope so_comma_ you sound like a very responsible person!
example_2334,Sounds like you had some great times as a kid.
example_2335,That is bad. You should be! I would've freaked out too
example_2336,That sounds like the perfect way to spend your free time!
example_2337,that sounds awesome
example_2338,I'm sure you'll have fun.  I bet you're proud!
example_2339,That sounds exciting!  You must be eager to get this done!
example_2340,I hope so too! Good luck with your interview.
example_2341,I hope he didn't get scolded for being such a naughty dog!
example_2342,You're welcome! I'm sure everything will work out for the best. Good luck!
example_2343,I understand.  Hopefully everything works out for you!
example_2344,Wow_comma_ that sounds like a really impressive team. I bet he will do great this time around too!
example_2345,That's great that she knows how to teach an animal. My dog doesn't know what I am saying sometimes and it drives me crazy but at least he is happy with the attention from her. He loves to play with her. She makes him happy.
example_2346,That's awesome! It sounds like a blast from the past for sure.
example_2347,Nope! Just an accident. It happens to the best of us. Don't worry about it.
example_2348,That's nice to hear! So you're feeling better?
example_2349,That is great news! It can be hard to worry about our pets_comma_ but glad everything worked out well.
example_2350,oh that is crazy_comma_ glad you are ok
example_2351,Well it sounds like you should try and find another job!
example_2352,That's a great way to save money.
example_2353,I'm glad your girlfriend is okay! That sounds really scary.
example_2354,You are a good person for calling her back
example_2355,That is probably true_comma_ so many people would be better off without him!
example_2356,Yeah I imagine it was very nostalgic_comma_ but in a good way.
example_2357,What happened when you were on the plane? Did you feel sick in general or something specific?
example_2358,Wow! That sounds like a dream!
example_2359,I bet you do miss her.
example_2360,That sounds like a lot of fun!
example_2361,Lol_comma_ that sucks! You should be proud of your loyalty!
example_2362,That's good_comma_ at least you were honest in the end.
example_2363,That is great! What kind of job do you have?
example_2364,Oh wow! I am glad you survived! That must have been scary.
example_2365,Yay! I bet they were super expensive too!
example_2366,Thats great_comma_ I bet you felt good after it!
example_2367,I'm sorry to hear that_comma_ but glad no one got hurt! Did you have to use flashlights?
example_2368,That is a good cause. I hope it raises more than enough money for them.
example_2369,I'm happy for you. That would have been hard to do without anyone else's help.
example_2370,That's really sad. Maybe next time!
example_2371,Well there are ways to balance out the two. You could play while you're doing chores or something.
example_2372,I agree with you there_comma_ but what can we do?
example_2373,Well maybe thats a good time to get another one!
example_2374,That is the worst!
example_2375,ah that's awful. i hate losing my work too sometimes
example_2376,yea i know what you mean_comma_ i love to hate
example_2377,I hope you feel better. That sounds really annoying.
example_2378,That is so cool! I can't believe it really happened
example_2379,well good luck!!! i hope you get the job!!
example_2380,That's very cool
example_2381,That is very kind and nice. Most mothers are not like that anymore. It is good to have someone who still has a caring heart.
example_2382,That is a huge step. You must be very brave to make such a big change
example_2383,That is nice of her. I feel happy that your aunt can be such a great person.
example_2384,i know exactly what you mean_comma_ its one of my favorite things to do too
example_2385,I understand. You have been through this before. I am sure you will be happy with your marriage as long as both of you are working hard for each other.
example_2386,yea i would trust them too
example_2387,It will get easier over time
example_2388,That is terrible. I hope they catch the person who did that.
example_2389,Thats awesome_comma_ maybe you can get her to do something for your newspaper too?
example_2390,oh wow that is amazing!! where are you guys going specifically?
example_2391,You are absolutely amazing! You have the heart of an angel!!
example_2392,I bet you were so relieved. It's good that you have someone you can trust with them
example_2393,I guess your dog is a homebody then!
example_2394,I am glad he is alright now. You are a good brother for getting him ice cream.
example_2395,How long has it been since you last went to school?
example_2396,yeah i know how that feels
example_2397,Well at least they worked fast!
example_2398,sometimes you have to let them know they are on their own and its too late to change now
example_2399,I'm glad that your friend is able to do things like that for you! That's what friends are for.
example_2400,I can understand that. It is so hard to trust people these days! Especially in a workplace setting when you have no choice and they are on your payroll_comma_ literally! Ugh. That would make me sick too. Hopefully he gets fired!
example_2401,Yeah! What did you study?
example_2402,Yes I know you will! The distance is just temporary and it will be good for you to focus on other things.
example_2403,Yes_comma_ we all have those little mishaps occasionally.  My friend once locked his keys inside of the car while he was at work.  He called a locksmith and had to pay him to come out and unlock it for him.
example_2404,Oh no. You must be feeling a little bit left out. Do you think you can talk to him about it?
example_2405,I'm sure they'll handle it if it happens again. Don't worry about it.
example_2406,Wow_comma_ sounds like you guys were quite the team!
example_2407,I'm glad to hear that! Keep on working and you'll be a pro in no time.
example_2408,Oh that is so cool_comma_ what did you think?
example_2409,I agree with you there!  Did you guys have to get off of dial up internet?
example_2410,That does sound awful! That's so rude of your mother too. Did you ever ride horses again?
example_2411,Oh wow! That sounds scary! I don't blame you one bit for being so terrified.
example_2412,That's good that you're staying positive and adapting to your situation. It will get better with time.
example_2413,Try to just think positive and not worry about the outcome
example_2414,That sounds awesome! I'm sure you will do great_comma_ and the change of scenery will be nice too. Good luck with your move!!!
example_2415,I bet you were so upset! Was the other driver able to stop?
example_2416,I wish I had more confidence in myself to go for a tattoo! Its amazing how such a small piece of art can be so meaningful to you personally.
example_2417,That sounds like an awesome guy. You are very lucky to have such a great husband!
example_2418,That is awesome. Do you think it will give you more responsibilities?
example_2419,That's so sad_comma_ but also great that you still get to relive those times with his music!
example_2420,It's nice to have something like that that can remind you of the good times_comma_ especially when life gets tough. Just be sure to give it a good washing every now and then!
example_2421,I'm so sorry you had to go through that.
example_2422,That's good. It happens sometimes and you just have to hope they don't decide it would be funny to prank you.
example_2423,Yes it is. I hope she finds more peace soon as well.
example_2424,Thats a good one! You should also consider watching The Office.
example_2425,You will find something eventually.  You could even try online courses and see if you have any passion in that area_comma_ or just do volunteer work and see what that gets you involved in.
example_2426,Wow_comma_ it sounds like you had a rough day. Did you get up and keep going with your day?
example_2427,That's a classic!  Hope he feels better soon!
example_2428,Maybe you should just apologize and move on from it. People forget things all the time and they have probably already moved past it as well.
example_2429,Oh wow_comma_ good luck! I'm sure you are ready though
example_2430,Aw that is sad but you should just tell him how it makes you feel.
example_2431,It's good that you two can be so cool about it and not let it ruin your friendship
example_2432,That sounds like a great plan. Do you have anything in mind?
example_2433,oh man... that's terrible. sorry for your loss.
example_2434,I'm sure she will do well in life if she has people like you supporting her.
example_2435,You are lucky to have her in your life.
example_2436,That is awesome!!! what college is he at right now?
example_2437,i can imagine how you feel i am sorry for your loss . i hope your mother got the help she needed
example_2438,that is so exciting he sounds smart and talented.. I'm sure you're proud
example_2439,yeah.. and after this trip i will be sleeping 12 hours a day lol
example_2440,That sounds perfect.
example_2441,That is a long time. You should be proud of yourself for still wanting to have that kind of romance!
example_2442,that is so cool!
example_2443,sounds like a dream come true.
example_2444,Wow thats horrible.  I hope you took care of it.
example_2445,Hahaha!!!  Well that is awesome!  Congratulations on her first day of school!
example_2446,That would be very stressful for you. Maybe you should start planning a little bit in advance next time.
example_2447,Oh that is a tough situation. I'm glad you felt repulsed by his behavior because that means he didn't win the battle of wits against your friend. That's not okay to do with anyone let alone someone as vulnerable as an infant in her care.
example_2448,I'm glad everything turned out okay in the end!
example_2449,You are an adult now. It's time to enjoy your life.
example_2450,You should try harder to keep your cool next time!
